Date,Job Number,Job Name,Deck Type,Quoted,Tons,Total LH,Cost,Plant Price,Plant Price Ton,Markup LH,salesperson,takeoffPerson,Coordinator,LocationId,DPG_Id
6/21/2016,4616-0168,THE DAVIS CENTER,2.0CFD18G60,20,2.474329,0.073776781,138.8457,150.4055,1215.727577,3134.47,Martha Leon,Customer List,ANDREA.REYNOLDS,9,3
6/21/2016,4616-0168,THE DAVIS CENTER,1.5CFDESI20G60,1,0.10064415,0.00297198,109.9097,119.23,1184.668955,3134.47,Martha Leon,Customer List,ANDREA.REYNOLDS,9,3
6/21/2016,4616-0168,THE DAVIS CENTER,BESI18G60,64,8.406672,0.206206825,144.7803,154.8703,1179.027706,3134.47,Martha Leon,Customer List,ANDREA.REYNOLDS,9,3
6/23/2016,4616-0169,VANTAGE V6 CORE AND SHELL ,2.0CFD20G60,339,31.8908826,1.007501278,102.7311,117.5811,1249.886791,5000,Johnny Martinez,Koren Ellis,TIFFANY.MORRIS,9,3
6/23/2016,4616-0169,VANTAGE V6 CORE AND SHELL ,BESI20G60,357,35.92996155,1.060996921,109.3297,127.1597,1263.458433,6000,Johnny Martinez,Koren Ellis,TIFFANY.MORRIS,9,3
6/23/2016,4616-0170,SACRAMENTO CITY COLLEGE- DAVIS CENTER ,3.0CFDES18G60,112,14.711676,0.360861945,145.1603,153.2203,1166.466254,2500,Martha Leon,Inside,JAIMIE.WALLACE,9,3
6/23/2016,4616-0170,SACRAMENTO CITY COLLEGE- DAVIS CENTER ,2.0CFD18G60,20,2.474329,0.073776781,138.8457,148.0657,1196.814975,2500,Martha Leon,Inside,JAIMIE.WALLACE,9,3
6/23/2016,4616-0170,SACRAMENTO CITY COLLEGE- DAVIS CENTER ,BESI18G60,61,8.01260925,0.196540881,144.7803,152.8303,1163.497184,2500,Martha Leon,Inside,JAIMIE.WALLACE,9,3
6/23/2016,4616-0170,SACRAMENTO CITY COLLEGE- DAVIS CENTER ,BESI20G60,1,0.10064415,0.00297198,109.3297,116.7597,1160.124061,2500,Martha Leon,Inside,JAIMIE.WALLACE,9,3
6/23/2016,4616-0171,EL CAMINO COLLEGE NEW GYM ,BES20G90,185,18.37139725,0.543526163,110.4796,117.8296,1186.544262,2500,John Degidio,Inside,TIFFANY.MORRIS,9,3
6/23/2016,4616-0171,EL CAMINO COLLEGE NEW GYM ,BESV20G90,2,0.1986097,0.007691509,111.2596,120.8696,1217.157067,2500,John Degidio,Inside,TIFFANY.MORRIS,9,3
6/23/2016,4616-0171,EL CAMINO COLLEGE NEW GYM ,3.0CFDES18G60,112,14.711676,0.360861945,145.1603,153.2203,1166.466254,2500,John Degidio,Inside,TIFFANY.MORRIS,9,3
6/24/2016,4616-0172,TRACTOR SUPPLY FRESNO,BESI20GRY,193,18.89563605,0.569432397,121.7586,129.1386,1319.021479,2500,Martha Leon,Koren Ellis,TIFFANY.MORRIS,9,3
6/24/2016,4616-0173,528 BERKLEY ,S22G60,12,0.9024594,0.040841331,83.242,91.752,1220.026075,2500,Johnny Martinez,Customer List,JAIMIE.WALLACE,9,3
6/29/2016,4616-0178,NYBERG RIVERS PAD J,BESI18G60,6,0.7881255,0.01933189,144.7803,169.4203,1289.796866,7650,Bob Stearns,Jason Sibley ,BREANNA.PARMENTER,9,3
6/29/2016,4616-0178,NYBERG RIVERS PAD J,BESI20G60,86,8.6553969,0.255590295,109.3297,128.7997,1279.753468,6550,Bob Stearns,Jason Sibley ,BREANNA.PARMENTER,9,3
6/29/2016,4616-0179,VERANDA BLDG A,BESI20G60,390,39.2512185,1.159072267,109.3297,116.7597,1160.124061,2500,Johnny Martinez,Milton Figueroa,TIFFANY.MORRIS,9,3
7/1/2016,4616-0180,TECHNICAL SUPPORT FACILITY VANDENBERG ,3.0CFDES20G60,16,1.6103064,0.047551683,109.5397,116.9697,1162.21062,2500,Martha Leon,Sheri Woolsey,BREANNA.PARMENTER,9,3
7/1/2016,4616-0180,TECHNICAL SUPPORT FACILITY VANDENBERG ,BESI20G60,56,5.6360724,0.16643089,109.3297,116.7597,1160.124061,2500,Martha Leon,Sheri Woolsey,BREANNA.PARMENTER,9,3
7/6/2016,4616-0182,CENTRAL SHOP REPLACEMENT FACILITIES,1.5CFDESI20G60,70,7.0450905,0.208038612,109.9097,117.3397,1165.886939,2500,Johnny Martinez,Sheri Woolsey,JAIMIE.WALLACE,9,3
7/6/2016,4616-0183,ATWATER MERCED HIGHSCHOOL,3.0CFDES18G60,114,14.9743845,0.367305908,145.1603,167.7203,1276.854765,7000,Johnny Martinez,Inside,BREANNA.PARMENTER,9,3
7/6/2016,4616-0183,ATWATER MERCED HIGHSCHOOL,BESI18G60,434,57.0077445,1.398340035,144.7803,167.5003,1275.179905,7050,Johnny Martinez,Inside,BREANNA.PARMENTER,9,3
7/6/2016,4616-0183,ATWATER MERCED HIGHSCHOOL,2.0CFD18G60,20,2.474329,0.073776781,138.8457,164.8557,1332.528536,7050,Johnny Martinez,Inside,BREANNA.PARMENTER,9,3
7/6/2016,4616-0184,LES SCHWAB TIRE CENTER,BESI22G90,60,5.08647,0.186014211,95.7816,118.4116,1396.783231,7300,Johnny Martinez,Jason Sibley ,BREANNA.PARMENTER,9,3
7/6/2016,4616-0184,LES SCHWAB TIRE CENTER,BESIA22G90,46,3.899627,0.158279025,126.3016,134.9016,1591.29927,2500,Johnny Martinez,Jason Sibley ,BREANNA.PARMENTER,9,3
7/7/2016,4616-0185,KRISPY KREME,BESI20GRY,31,3.03505035,0.091463235,121.7586,139.1687,1421.468906,5900,Martha Leon,Koren Ellis,TIFFANY.MORRIS,9,3
7/11/2016,4616-0187,GEORGE KRISTOFF WTP,BES22G90,17,1.4031035,0.04776569,93.428,100.458,1217.148984,2500,Kelly Robins,Customer List,TIFFANY.MORRIS,9,3
7/12/2016,4616-0188,LOWE'S ,BESI20G60,338,34.0177227,1.004529298,109.3297,109.3297,1086.299601,-1.54,Johnny Martinez,Inside,JAIMIE.WALLACE,9,3
7/12/2016,4616-0188,LOWE'S ,BESI22G60,1077,89.83983975,3.367445525,93.8413,93.8413,1124.969506,-1.54,Johnny Martinez,Inside,JAIMIE.WALLACE,9,3
7/14/2016,4616-0190,PACIFIC BUSINESS PARK,BESI20G60,8650,870.5718975,25.70762848,109.3297,116.7597,1160.124061,2500,Martha Leon,Milton Figueroa,JAIMIE.WALLACE,9,3
7/15/2016 12:01:00 AM,4616-0191,STOCKTON MEZZ BUDGET,BESI18G60,150,19.7031375,0.483297247,144.7803,152.8303,1163.497184,2500,Inside,Inside,JAIMIE.WALLACE,9,3
7/19/2016,4616-0194,DUBLIN CROSSINGS MEDIUM TEMF,BESI20G90,394,40.1876848,1.157563828,114.33,121.67,1192.852493,2500,John Degidio,Lani Fabel,TIFFANY.MORRIS,9,3
7/25/2016,4616-0199,GRACE CHURCH OF THE VALLEY ,BESI18G60,281,36.91054425,0.905376843,143.0503,151.1003,1150.326693,2500,Martha Leon,Lani Fabel,JAIMIE.WALLACE,9,3
7/27/2016,4616-0200,SERRAMONTE CENTER,BESI18GRY,179,23.02843055,0.572876995,132.0498,155.0898,1205.513078,7200,Johnny Martinez,Koren Ellis,BREANNA.PARMENTER,9,3
7/27/2016,4616-0200,SERRAMONTE CENTER,2.0CFD18G60,194,24.0009913,0.715634775,138.8457,160.0657,1293.810969,5750,Johnny Martinez,Koren Ellis,BREANNA.PARMENTER,9,3
7/27/2016,4616-0200,SERRAMONTE CENTER,BESI16GRY,4,0.6492452,0.01503296,180.0647,189.4647,1167.292111,2500,Johnny Martinez,Koren Ellis,BREANNA.PARMENTER,9,3
7/27/2016,4616-0200,SERRAMONTE CENTER,BESI18GRY,206,26.5019927,0.659288608,132.0498,154.7798,1203.103448,7100,Johnny Martinez,Koren Ellis,BREANNA.PARMENTER,9,3
7/27/2016,4616-0200,SERRAMONTE CENTER,BESI18GRY,211,27.14524495,0.675290759,132.0498,155.0898,1205.513078,7200,Johnny Martinez,Koren Ellis,BREANNA.PARMENTER,9,3
7/27/2016,4616-0200,SERRAMONTE CENTER,2.0CFD18G60,224,27.7124848,0.826299947,138.8457,159.8657,1292.194369,5700,Johnny Martinez,Koren Ellis,BREANNA.PARMENTER,9,3
7/28/2016,4616-0203,"THE VERANDA - BLDGS F, F180 & H	",BESI20G60,1650,166.0628475,4.903767282,109.3297,116.7597,1160.124061,2500,Johnny Martinez,Milton Figueroa,BREANNA.PARMENTER,9,3
7/28/2016,4616-0203,"THE VERANDA - BLDGS F, F180 & H	",BESI20G60,350,35.2254525,1.04019306,109.3297,116.7597,1160.124061,2500,Johnny Martinez,Milton Figueroa,BREANNA.PARMENTER,9,3
7/28/2016,4616-0203,"THE VERANDA - BLDGS F, F180 & H	",BESI20G60,70,7.0450905,0.208038612,109.3297,116.7597,1160.124061,2500,Johnny Martinez,Milton Figueroa,BREANNA.PARMENTER,9,3
7/29/2016,4616-0205,DESIGN WITHIN REACH ,1.5CFDESI20G60,75,7.54831125,0.222898513,109.9097,117.3397,1165.886939,2500,Johnny Martinez,Koren Ellis,TIFFANY.MORRIS,9,3
7/29/2016,4616-0205,DESIGN WITHIN REACH ,BESI20GRY,25,2.44762125,0.073760673,121.7586,129.1386,1319.021479,2500,Johnny Martinez,Koren Ellis,TIFFANY.MORRIS,9,3
8/2/2016,4616-0206,RED HAWK CASINO,BESI20G60/GRY,17,1.71095055,0.050523663,121.0197,128.4497,1276.275869,2500,Johnny Martinez,Sheri Woolsey,,9,3
8/2/2016,4616-0206,RED HAWK CASINO,BESI20G60,4,0.4025766,0.011887921,109.3297,116.7597,1160.124061,2500,Johnny Martinez,Sheri Woolsey,,9,3
8/3/2016,4616-0208,FLETCHER JONES MB EXPANSION,NESI18G60,75,12.30920625,0.362472935,179.8918,191.9818,1169.745206,2500,Johnny Martinez,Milton Figueroa,JAIMIE.WALLACE,9,3
8/3/2016,4616-0208,FLETCHER JONES MB EXPANSION,BESI18G60,55,7.22448375,0.177208991,143.0503,151.1003,1150.326693,2500,Johnny Martinez,Milton Figueroa,JAIMIE.WALLACE,9,3
8/3/2016,4616-0208,FLETCHER JONES MB EXPANSION,NESI18G60,7,1.14885925,0.033830807,179.8918,191.9818,1169.745206,2500,Johnny Martinez,Milton Figueroa,JAIMIE.WALLACE,9,3
8/8/2016,4616-0211,777 WELCH ,2.0CFD18G60,67,8.28900215,0.21587277,129.7257,137.7857,1113.72174,2500,Johnny Martinez,Johnny Martinez,JAIMIE.WALLACE,9,3
8/8/2016,4616-0211,777 WELCH ,BESI20G60,39,3.92512185,0.115907227,103.2197,110.6497,1099.415118,2500,Johnny Martinez,Johnny Martinez,JAIMIE.WALLACE,9,3
8/10/2016,4616-0214,WOODLAND ASR #29 & #30,BESI20G90,55,5.609956,0.161588859,108.14,121.06,1186.872054,4400,Johnny Martinez,Johnny Martinez,JAIMIE.WALLACE,9,3
8/12/2016,4616-0215,OAKLAND LAUREL MOB,BESI18G60,103,13.52948775,0.33186411,135.0403,152.4303,1160.451984,5400,Johnny Martinez,Jason Sibley ,JAIMIE.WALLACE,9,3
8/12/2016,4616-0215,OAKLAND LAUREL MOB,BESI16G60,110,18.151815,0.38382492,166.4052,189.0852,1145.856323,6500,Johnny Martinez,Jason Sibley ,JAIMIE.WALLACE,9,3
8/12/2016,4616-0216,BURLINGAME POINT OFFICE COMPLEX,3.0CFDESV19G60,6973,810.060383,21.62546055,118.4226,126.1826,1086.179856,2500,Johnny Martinez,Customer List,JAIMIE.WALLACE,9,3
8/12/2016,4616-0216,BURLINGAME POINT OFFICE COMPLEX,3.0CFDES19G60,184,21.375464,0.570641724,118.4226,126.1826,1086.179856,2500,Johnny Martinez,Customer List,JAIMIE.WALLACE,9,3
8/12/2016,4616-0217,MEZZANINE MODESTO,BES20GT/WB,49,4.6711161,0.144570919,112.8999,123.3799,1294.254943,3550,John Degidio,Customer List,TIFFANY.MORRIS,9,3
8/16/2016,4616-0218,VMWARE PH 4 CSG & HTG,3.0CFDES20G60,853,85.84945995,2.535099086,103.4197,110.8497,1101.402317,2500,Johnny Martinez,Darien Shannon,TIFFANY.MORRIS,9,3
8/16/2016,4616-0218,VMWARE PH 4 CSG & HTG,3.0CFDESV20G60,24,2.4154596,0.071327524,103.4197,110.8497,1101.402317,2500,Johnny Martinez,Darien Shannon,TIFFANY.MORRIS,9,3
8/16/2016,4616-0218,VMWARE PH 4 CSG & HTG,3.0CFDESV18G60,103,13.63335295,0.33186411,135.2954,143.3454,1082.974691,2500,Johnny Martinez,Darien Shannon,TIFFANY.MORRIS,9,3
8/16/2016,4616-0218,VMWARE PH 4 CSG & HTG,NESIV18G60,939,154.1112623,4.538161151,169.8118,181.9018,1108.327761,2500,Johnny Martinez,Darien Shannon,TIFFANY.MORRIS,9,3
8/16/2016,4616-0218,VMWARE PH 4 CSG & HTG,BESI18G60,332,43.609611,1.069697907,135.0403,143.0903,1089.346557,2500,Johnny Martinez,Darien Shannon,TIFFANY.MORRIS,9,3
8/17/2016,4616-0220,RC WILLEY DELTA SHORES,3.0CFDES18UNC/GB,994,127.8785473,3.469967674,115.2798,124.0098,963.9282257,2500,Martha Leon,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
8/17/2016,4616-0220,RC WILLEY DELTA SHORES,BESI20GRY,769,75.28882965,2.268878307,115.8186,123.1986,1258.350327,2500,Martha Leon,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
8/18/2016,4616-0222,COURTYARD,BES20G90,6,0.5958291,0.017627876,103.5096,110.8596,1116.356351,2500,Mike Powell ,Customer List,TIFFANY.MORRIS,9,3
8/22/2016,4616-0223,DELTA SHORES SOUTH REGIONAL RETAIL ,BESI20GRY,535,52.37909475,1.578478406,115.8186,123.1986,1258.350327,2500,Johnny Martinez,Milton Figueroa,JAIMIE.WALLACE,9,3
8/23/2016,4616-0225,UNIVERSITY OF THE PACIFIC ,BESI18G90,3,0.3980892,0.009522268,135.6504,143.5904,1082.097178,2500,Johnny Martinez,Koren Ellis,TIFFANY.MORRIS,9,3
8/23/2016,4616-0225,UNIVERSITY OF THE PACIFIC ,2.0CFD18G60,15,1.85574675,0.048329725,129.7257,137.7857,1113.72174,2500,Johnny Martinez,Koren Ellis,TIFFANY.MORRIS,9,3
8/23/2016,4616-0226,PETALUMA STORAGE ,2.0CFD18G60,618,76.4567661,1.991184658,129.7257,137.7857,1113.72174,2500,John Degidio,Customer List,TIFFANY.MORRIS,9,3
8/25/2016,4616-0229,FRITO LAY PLANT EXPANSION,BES20GRY,1426,135.9390114,4.207308798,112.8999,120.2699,1261.631048,2500,Martha Leon,Jason Sibley ,JAIMIE.WALLACE,9,3
8/25/2016,4616-0229,FRITO LAY PLANT EXPANSION,BESI22GRY,682,55.0266244,1.919591088,95.9503,102.9803,1276.33787,2500,Martha Leon,Jason Sibley ,JAIMIE.WALLACE,9,3
8/30/2016,4616-0232,GGP SHELL BLDG #1 VALLEY PLAZA ,BESI18G60,90,11.8218825,0.289978348,135.0403,143.0903,1089.346557,2500,Johnny Martinez,Sheri Woolsey,TIFFANY.MORRIS,9,3
9/1/2016,4616-0234,REPAIR BLDG. 1076 DOCK 5,HD26G90,70,3.4937105,0.2161855,58.6191,66.3391,1329.170519,2500,Johnny Martinez,Sheri Woolsey,JAIMIE.WALLACE,9,3
9/12/2016,4616-0238,SMR PROJECT ,3.0CFDES20G60,25,2.51610375,0.074299504,103.4197,113.9697,1132.402628,3550,Mark Wides,Customer List,TIFFANY.MORRIS,9,3
9/13/2016,4616-0240,SMR PROJECT,3.0CFDES20G60,25,2.51610375,0.074299504,103.4197,110.8497,1101.402317,2500,Mark Wides,Customer List,HEIDI.MCALEXANDER,9,3
9/13/2016,4616-0240,SMR PROJECT,3.0CFDES18G60,25,3.28385625,0.080549541,135.3903,143.4503,1092.087237,2500,Mark Wides,Customer List,HEIDI.MCALEXANDER,9,3
9/14/2016,4616-0241,JEWISH HOME OF SAN FRANCISCO,3.0CFDES18G60,6,0.7881255,0.01933189,135.3903,143.4503,1092.087237,2500,Johnny Martinez,Sheri Woolsey,JAIMIE.WALLACE,9,3
9/14/2016,4616-0241,JEWISH HOME OF SAN FRANCISCO,NESI18G90,86,14.25966,0.409457516,171.8571,183.7671,1108.299258,2500,Johnny Martinez,Sheri Woolsey,JAIMIE.WALLACE,9,3
8/18/2014 12:01:00 AM,4714-0067T ,BASS PRO SHOPS - TEST,0.6FD28G60,22,0.8441653,0.060910445,48.4,58.78,1531.880071,3750,Inside,Inside,JILL.ENGERMAN,6,1
8/18/2014 12:01:00 AM,4714-0067T ,BASS PRO SHOPS - TEST,B20GRY,1677,159.1904828,5.077294774,90.26,100.86,1062.51465,3500,Inside,Inside,JILL.ENGERMAN,6,1
8/18/2014 12:01:00 AM,4714-0067T ,BASS PRO SHOPS - TEST,N22GRY,646,63.6875896,3.241409762,100.65,115.71,1173.677014,3000,Inside,Inside,JILL.ENGERMAN,6,1
6/5/2014 12:01:00 AM,4814-0026,BRIDGESTONE/FIRESTONE,B22GRY,94,7.3527693,0.270555762,78.23,110.02,1406.528558,14000,Inside,Inside,CHASITY.HAND,6,1
9/30/2015,4815-0042,APPLE RENO HUCKLEBERRY,BES20G60,3240,317.491488,9.629215754,80.22,87.65,894.4680747,2500,Chris Cline,Bill Tutty,DARIEN.SHANNON,9,3
10/1/2015,4815-0043,WEBSTAURANT,BES20GRY,1830,174.451887,5.399281276,73.31,101.34,1063.056429,9500,Chris Cline,Customer List,JASON.SIBLEY,9,3
10/16/2015,4815-0045,P420 WING TRAINING FACILITY,BES20G60,22,2.1558064,0.065383564,79.43,89.84,916.8170203,3500,Inside,Milton Figueroa,JAIMIE.WALLACE,9,3
10/16/2015,4815-0045,P420 WING TRAINING FACILITY,1.5CFDES18G60,276,35.4300372,0.889266935,91.17,97.62,760.4598281,2000,Inside,Milton Figueroa,JAIMIE.WALLACE,9,3
10/13/2015,4815-0046  ,JAMIE'S TEST,BES20G60,250,24.4978,0.742995043,79.43,79.43,810.5829911,0,Inside,Inside,JAMIE.DODSON,9,3
10/14/2015,4815-0047,ORD062230 HORIZON REHAB,3.0CFDES18G60/GB,345,45.31721625,1.211801897,93.34,147.58,1123.526646,15444.75,Inside,Inside,ANDREA.REYNOLDS,9,3
10/14/2015,4815-0047,ORD062230 HORIZON REHAB,BESI20GRY,333,32.60231505,0.982492167,71.01,116.6,1190.952236,15444.75,Inside,Inside,ANDREA.REYNOLDS,9,3
10/30/2015,4815-0049,WINNEMUCCA WWTP,BESI18G90,14,1.8577496,0.04443725,119.41,137.32,1034.843447,5643.04,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
11/17/2015,4815-0054,WASHOE MEDICAL EXAMINER,BESI18WHT,260,33.449117,0.832111836,92.41,134.01,1041.659784,13000,Chris Cline,Customer List,STEFANIE.HANKS,9,3
11/30/2015,4815-0059,"ASCAYA CLUB COMMUNITY RECREATION BLDG.		",BESI20G60,218,21.9404247,0.647891677,71.51,101.23,1005.821004,10000,Chris Cline,Lani Fabel,STEFANIE.HANKS,9,3
11/30/2015,4815-0059,"ASCAYA CLUB COMMUNITY RECREATION BLDG.		",2.0CFD20G60,152,14.2991568,0.49589581,67.61,100.23,1065.444642,10000,Chris Cline,Lani Fabel,STEFANIE.HANKS,9,3
12/8/2015,4815-0061,FED EX GROUND- RENO,BESI20GRY,3465,339.2403053,10.2232293,71.01,91.66,936.2151109,7000,Chris Cline,Chris Cline,STEFANIE.HANKS,9,3
12/8/2015,4815-0062,TRUCKEE MEADOWS WRF,BESI18G60,16,2.101668,0.051551706,91.75,122.68,933.9629285,9600,Chris Cline,Customer List,STEFANIE.HANKS,9,3
12/18/2015,4815-0066,RALSTON ,2.0CFD20G60,142,13.3584228,0.463271085,67.61,86.86,923.3215766,5900,Chris Cline,Bill Tutty,TIFFANY.MORRIS,9,3
12/29/2015,4815-0067,FERNLEY DODGE,BESIEL20GRY,138,13.5108693,0.407158916,70.07,83.35,851.3367826,4500,Chris Cline,Lani Fabel,JAIMIE.WALLACE,9,3
1/13/2016 12:01:00 AM,4816-0003,FERNLEY DODGE,BESIEL20GRY,142,13.9024887,0.418960624,70.07,83.35,851.3367826,4500,Chris Cline,Lani Fabel,JAIMIE.WALLACE,9,3
2/3/2016,4816-0008,P420 WING TRAINING FACILITY ROOF & FLOOR,1.5CFDES18G60,276,35.4300372,0.889266935,89.87,113.39,883.3081327,7300,Chris Cline,Milton Figueroa,HEIDI.MCALEXANDER,9,3
2/3/2016,4816-0008,P420 WING TRAINING FACILITY ROOF & FLOOR,BES20G60,22,2.1558064,0.065383564,69.81,88.09,898.9582738,6150,Chris Cline,Milton Figueroa,HEIDI.MCALEXANDER,9,3
2/8/2016,4816-0009,PERSHING COUNTY ARCHIVES BLDG ,BES18G60,29,3.7227213,0.093437468,89.79,113.95,887.6705328,7500,Chris Cline,Koren Ellis,TIFFANY.MORRIS,9,3
2/8/2016,4816-0010,CORP OFFICE STORAGE ,BES22G90,30,2.476065,0.084292393,61.7,82.77,1002.841202,7500,Dale Hansen,Dale Hansen,TIFFANY.MORRIS,9,3
2/11/2016 12:01:00 AM,4816-0014,CITY OF ELKO WRF TRUCK,BESI18G60,16,2.101668,0.051551706,91.75,122.68,933.9629285,9600,Chris Cline,Bill Tutty,HEIDI.MCALEXANDER,9,3
3/3/2016,4816-0019,CHURCHILL COUNTY DETENTION CENTER,BESIEL18G60,338,44.3977365,1.089029797,93.08,99.52,757.6458318,2000,Chris Cline,Jason Sibley ,HEIDI.MCALEXANDER,9,3
3/3/2016,4816-0019,CHURCHILL COUNTY DETENTION CENTER,3.0CFDESC(36)18/20G60,104,22.0994436,0.365296804,153.21,177.8,836.7269482,7000,Chris Cline,Jason Sibley ,HEIDI.MCALEXANDER,9,3
3/3/2016,4816-0019,CHURCHILL COUNTY DETENTION CENTER,BESC(36.5)18/20G60,21,4.4108379,0.089571719,153.72,183.57,873.9768016,7000,Chris Cline,Jason Sibley ,HEIDI.MCALEXANDER,9,3
4/21/2016,4816-0032,SIERRA CENTER BEHAVIORAL ,3.0CFDES18G60,195,25.61407875,0.684931507,108,115.02,875.647343,2000,Chris Cline,Bill Tutty,TIFFANY.MORRIS,9,3
4/21/2016,4816-0032,SIERRA CENTER BEHAVIORAL ,BESI18G60,685,89.97766125,2.207057429,107.62,114.07,868.4149923,2000,Chris Cline,Bill Tutty,TIFFANY.MORRIS,9,3
4/21/2016,4816-0033,TESLA GIGAFACTORY EXPANSION ,3.0CFDES19G60,4803,557.969313,16.29085433,94.36,102.32,880.7705882,2346.8,Chris Cline,Sheri Woolsey,TIFFANY.MORRIS,9,3
4/21/2016,4816-0033,TESLA GIGAFACTORY EXPANSION ,3.0CFDES20G60,2394,240.9420951,8.232575414,83.28,91.35,907.6533509,2346.8,Chris Cline,Sheri Woolsey,TIFFANY.MORRIS,9,3
4/21/2016,4816-0033,TESLA GIGAFACTORY EXPANSION ,BESI18G60,5,0.65677125,0.016109908,107.62,115.18,876.8654231,2346.8,Chris Cline,Sheri Woolsey,TIFFANY.MORRIS,9,3
4/25/2016,4816-0036,EDGEWORTH VOLLEY FACILITY,BESI22GRY,155,12.506051,0.481296208,79.7,89.02,1103.313908,3000,Chris Cline,Jason Sibley ,JAIMIE.WALLACE,9,3
5/2/2016,4816-0037,LOVES COUNTRY STORE #691,BES22GRY,132,10.3692072,0.371533759,76.47,90.54,1152.574133,5000,Chris Cline,Bill Tutty,TIFFANY.MORRIS,9,3
5/10/2016,4816-0039,HOBEYS CASINO ADDITION,1.5CFDESI22G60,72,6.006006,0.214010558,86.86,105.73,1267.491241,6350,Chris Cline,Bill Tutty,JAIMIE.WALLACE,9,3
5/10/2016,4816-0039,HOBEYS CASINO ADDITION,BESIV22G60,111,9.25925925,0.415580915,86.92,125.11,1499.818681,10200,Chris Cline,Bill Tutty,JAIMIE.WALLACE,9,3
5/10/2016,4816-0040,THE STANDARD ,BES20G60,21,2.0578152,0.062411584,98.57,125.32,1278.890349,9000,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
5/18/2016,4816-0042,WHITE PINE HIGH SCHOOL - ANNEX,BESIA18G60,77,10.11427725,0.328429637,168.34,204.6,1557.619948,8500,Chris Cline,Bill Tutty,HEIDI.MCALEXANDER,9,3
5/18/2016,4816-0042,WHITE PINE HIGH SCHOOL - ANNEX,NESI18G60,33,5.41605075,0.18259787,166.66,213.69,1302.01328,8500,Chris Cline,Bill Tutty,HEIDI.MCALEXANDER,9,3
6/20/2016,4816-0048,SPROUTS FARMERS MARKET,BESI22GRY,298,24.0438916,0.838765607,100.8403,107.8803,1337.068472,2500,Chris Cline,Sheri Woolsey,JAIMIE.WALLACE,9,3
6/20/2016,4816-0048,SPROUTS FARMERS MARKET,S22G90,4,0.3056936,0.013486768,86.1842,94.6142,1238.026573,2500,Chris Cline,Sheri Woolsey,JAIMIE.WALLACE,9,3
6/20/2016,4816-0048,SPROUTS FARMERS MARKET,BESI20G90,5,0.509996,0.014689896,114.33,121.67,1192.852493,2500,Chris Cline,Sheri Woolsey,JAIMIE.WALLACE,9,3
6/22/2016,4816-0049,STTRUCTURES - BUDGET,BESI20G60,52,5.2334958,0.154542969,109.3297,126.7097,1258.987234,5850,Chris Cline,Inside,CHRIS.CLINE,9,3
6/23/2016,4816-0050,CURRY STREET,1.5CFDESI18G60,251,32.96991675,0.881629786,147.0103,155.7903,1186.031666,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/14/2016,4816-0052,LIFE CHURCH,3.0CFDES18G60,111,14.58032175,0.357639963,145.1603,153.2203,1166.466254,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/14/2016,4816-0052,LIFE CHURCH,NESIA18G60,144,23.633676,1.022146508,222.4818,240.2318,1463.732481,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/18/2016,4816-0053,ALDI INC STORE #XX,BESI20G60,191,19.22303265,0.567648213,109.3297,116.7597,1160.124061,2500,Inside,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
7/19/2016,4816-0054,NAS FALLON NSOC RELOCATION,3.0CFDES20G60,105,10.56763575,0.312057918,109.5397,116.9697,1162.21062,2500,Chris Cline,Jason Sibley ,JAIMIE.WALLACE,9,3
7/19/2016,4816-0054,NAS FALLON NSOC RELOCATION,BESI20GRY,148,14.4899178,0.436663185,121.7586,129.1386,1319.021479,2500,Chris Cline,Jason Sibley ,JAIMIE.WALLACE,9,3
7/25/2016,4816-0056,MAVERIK CARSON CITY,BESI18GRY,53,6.81847385,0.169622797,132.0498,156.0598,1213.052889,7500,Bob Stearns,Jason Sibley ,BREANNA.PARMENTER,9,3
7/25/2016,4816-0056,MAVERIK CARSON CITY,NESI16GRY,8,1.6223888,0.047215468,229.082,261.542,1289.663735,5500,Bob Stearns,Jason Sibley ,BREANNA.PARMENTER,9,3
7/22/2016,4816-0058,MAVERIK RENO,BESI18GRY,51,6.56117295,0.163221937,132.0498,140.0498,1088.607152,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/22/2016,4816-0058,MAVERIK RENO,NESI16G60,6,1.2371133,0.035605562,225.8228,240.6628,1167.214676,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/29/2016,4816-0060,GREASE MONKEY WENDOVER,3.0CFDES18UNC/GB,13,1.67245585,0.045381871,115.2798,124.0098,963.9282257,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/29/2016,4816-0060,GREASE MONKEY WENDOVER,BESI20GRY,33,3.23086005,0.097364089,121.7586,129.1386,1319.021479,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
