Date,Job Number,Job Name,Designer,Checker,Deck Tons,Total Tons,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,BR Tons
7/2/2013,5812-0047,PUYALLUP JUSTICE CENTER,ALS,DLM,0,12.58344728,0.191493807,10.7498574,0,0,0,0,0,0,1.642096073
7/2/2013,5812-0196,"FASTENERS, INC",MM,DLM,0,4.38368189,0,0,0,0,0,0,0,0,4.38368189
7/2/2013,5813-0066,LES SCHWAB TIRE CENTER,DLM,MM,0,0.02473285,0,0.02473285,0,0,0,0,0,0,0
7/2/2013,6111-0004,NORTH COLORADO SPRINGS READINESS CENTER,MM,SM,0,58.59716125,0,0,18.21731348,38.77384746,0,0,0,0,1.606000304
7/2/2014,5814-0058,BANK OF AMERICA,CDA,DLM,0,5.563882589,0,5.316474587,0,0,0,0,0,0,0.247408003
7/2/2015,4314-0308,ANIMAL CARE CENTER,DLM,SM,0,13.27009383,8.04223603,0.333466738,0,0,0,0,0,0,4.89439106
7/2/2015,4315-0013R,MAGELLAN GATEWAY BLDGS,DS,DLM,0,30.08166978,0,0,30.08166978,0,0,0,0,0,0
7/2/2015,4315-0091,SPANOS ATHLETIC PERFORMANCE CENTER,DS,DLM,0,8.858096793,0,0,0,8.296340704,0,0,0,0,0.561756089
7/2/2015,4315-0116,SANTA ANA & CATAWBA AVE.,RED,MM,0,51.0027011,0,0,48.2222448,2.780456305,0,0,0,0,0
7/2/2015,4615-0020,J.S AGRICULTURE,ALS,DLM,0,26.30419445,0,0,0,0,0,26.30419445,0,0,0
7/2/2015,5615-0042,RIDGEVIEW ELEMENTARY SCHOOL ADDITIONS,HZ,BCA,0,1.533178989,0,1.487097263,0,0,0,0,0,0,0.046081726
7/2/2015,5815-0107,LAKEVIEW HOPE ACADEMY ,MJJ,DLM,0,3.194606289,0,2.707586288,0,0,0,0,0,0,0.487020001
7/2/2015,9115-0040,JONES CORPORATE PARK BLDS A,ALS,DS,0,0,0,0,0,0,0,0,0,0,0
7/2/2015,9115-0040,JONES CORPORATE PARK BLDS A,ALS,SM,0,48.41156888,0,0,0,28.19459462,0,0,0,0,20.21697426
7/3/2012,4612-0036,NIPPON SHOKKEN,DLM,RED,0,0.172403194,0,0,0,0,0,0,0,0,0.172403194
7/3/2012,4612-0054,LES SCHWAB WEST SHAW #20113003,DLM,TRE,0,10.1066314,0.396712363,6.888049722,0,0,0,0.71572119,0,0,2.106148126
7/3/2012,4812-0002R1,CITY OF FALLON WTP,KWV,KWV,0,0.172700495,0,0,0,0,0,0,0,0.172700495,0
7/3/2013,4613-0072,CVS #10022,MM,ALS,0,6.363381267,0,0,0,0,0,6.363381267,0,0,0
7/3/2013,5112-0225,UTAH STATE MENTAL FACILTIY ,ALS,DLM,0,3.877619224,0,0.107464485,0,0,0,0,0,0.017514491,3.752640247
7/3/2013,5112-0225,UTAH STATE MENTAL FACILTIY ,ALS,SM,0,8.660677828,4.032351948,2.671746194,1.956579685,0,0,0,0,0,0
7/3/2013,5812-0016,SAFEWAY #3148,RED,DLM,0,30.71124955,0,0,21.2675001,0.744415462,0,0,0,0,8.699333988
7/3/2014,5114-0063,MOUNT JORDAN MIDDLE SCHOOL,DS,ALS,0,0.598475613,0,0,0,0,0,0,0,0,0.598475613
7/3/2014,5114-0063,MOUNT JORDAN MIDDLE SCHOOL,DS,DLM,0,13.5504281,0,0,13.23406494,0,0,0,0,0,0.31636316
7/3/2014,5814-0053,ROSAUERS SUPERMARKET,DLM,MM,0,0.171800911,0,0.171800911,0,0,0,0,0,0,0
7/3/2014,5814-0136,EXOTIC METALS,RED,ALS,0,121.8431578,0,0,0,0,0,12.84472561,108.9984322,0,0
7/3/2014,5814-0161,WHITLEY DOUBLE WIDE UPGRADE,ALS,DLM,0,9.011013031,0,0,0,9.011013031,0,0,0,0,0
7/3/2014,6614-0018,TRACTOR SUPPLY CO - GILLETTE,ALS,DLM,0,29.1482439,0,22.11732864,0,0,0,5.369056106,0,0,1.661859155
7/3/2014,6614-0025,TRACTOR SUPPLY - CODY,ALS,DLM,0,1.972717643,0,0,0,0,0,0,0,0,1.972717643
7/3/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,SM,MM,0,13.69094472,0.51145494,13.17948978,0,0,0,0,0,0,0
7/4/2012,4612-0046,DICKS SPORTING GOODS-STORE 1070,TRE,TRE,0,3.438466549,0,2.906369448,0,0,0,0,0,0,0.532097101
7/4/2012,9111-0007,DESERT CORRECTIONAL CENTER,TRE,TRE,0,25.30825857,1.757979378,8.795026064,4.822326958,6.105513453,0,0,0,0,3.827412711
7/5/2012,4612-0043,LES SCHWAB LOS BANOS,DLM,TRE,0,10.73022366,0.396712363,7.39642632,0,0,0,0.716591299,0,0,2.220493676
7/5/2013,5813-0151,MONSON FRUIT MECH MEZZ,RED,DLM,0,10.57672137,0,0,4.107326508,3.087915421,0,2.904003918,0,0,0.477475521
7/5/2013,6313-0028,"RICHLAND, WA QUOTE",SM,DLM,0,11.39962319,0.039632313,10.59630451,0,0,0,0,0,0.043482203,0.72020416
7/5/2013,6313-0085,12-B-92373 WELCH INVESTMENTS,RED,DLM,0,2.691413514,0.092302255,2.34093827,0,0,0,0,0,0,0.258172989
7/5/2016,0115-0302R,ORD070181 GIRL SCOUTS,MM,BCA,5.352466583,0,0,0,0,0,0,0,0,0,0
7/5/2016,5116-0105,CEDAR NORTH ELEM **FF**,JJH,RED,0,11.16885903,0,9.779604703,0.577750623,0.811503708,0,0,0,0,0
7/5/2016,6315-0355,STEVE MARSHAL FORD 16-000864-01,BAC,BAC,0.949999988,7.201862249,0,6.9468715,0,0,0,0,0,0,0.254990749
7/5/2016,7616-0012,C2F FORT SHAFTER O'AHU HI MAIN OPERATION,DLM,MJJ,0,17.71839945,0.162019745,17.5563797,0,0,0,0,0,0,0
7/6/2015,4315-0116,SANTA ANA & CATAWBA AVE.,RED,MM,0,15.80477309,0,0,13.02431679,2.780456305,0,0,0,0,0
7/6/2015,4615-0020,J.S AGRICULTURE,ALS,DLM,0,60.64583305,0,56.53067639,0,0,0,0,0,0,4.115156651
7/6/2015,5315-0027,KRISPY KREME MISSOULA,ALS,DS,0,2.527478423,0,2.271676656,0,0,0,0,0,0,0.255801767
7/6/2015,5615-0042,RIDGEVIEW ELEMENTARY SCHOOL ADDITIONS,HZ,BCA,0,0.103983998,0,0,0,0,0,0,0,0,0.103983998
7/6/2015,9115-0031,"SHETAKIS ADD				",HZ,DLM,0,0.678135216,0,0.678135216,0,0,0,0,0,0,0
7/6/2015,9115-0031,"SHETAKIS ADD				",HZ,HZ,0,0.201732241,0,0,0,0,0,0,0,0,0.201732241
7/6/2015,9115-0040,JONES CORPORATE PARK BLDS A,ALS,SM,0,11.92035013,0,0,11.92035013,0,0,0,0,0,0
7/6/2015,9115-0040,JONES CORPORATE PARK BLDS A,SM,MM,0,0.116100505,0,0,0,0,0,0,0,0.116100505,0
7/6/2016,0116-0111,LUKE AFB FITNESS CENTER  *BUY AM*,RED,BCA,9.382551908,0,0,0,0,0,0,0,0,0,0
7/6/2016,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,CJT,CJT,0,4.402427912,0,4.402427912,0,0,0,0,0,0,0
7/6/2016,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,CJT,HZ,0,21.64165831,0,6.903418541,0,0,0,14.73823977,0,0,0
7/6/2016,4816-0034,MARY'S GONE CRACKERS*WN**,RD,DLM,0,27.44899178,0,0,0,0,0,27.44899178,0,0,0
7/6/2016,5116-0105,CEDAR NORTH ELEM **FF**,JJH,RED,0,6.50713351,2.406321444,0,0,0,0,0,0,0,4.100812066
7/6/2016,5316-0020,ROOSEVELT DETENTION ,MM,BCA,29.56336208,0,0,0,0,0,0,0,0,0,0
7/6/2016,7616-0012,C2F FORT SHAFTER O'AHU HI MAIN OPERATION,DLM,MJJ,0,2.57862417,0,0.35358803,0,0,0,0,0,0.059607413,2.165428728
7/6/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,JJH,SM,0,11.4122684,0,0,0,0,0,11.4122684,0,0,0
7/6/2016,9115-0119,"HOTEL COLLEGE ACADEMIC BUILDGING								",MJJ,SM,0,18.1877396,0.438094869,6.322747,7.59795554,0,0,0,0,0,3.828942191
7/6/2016,NN16-0009R,HOBBY LOBBY **CALCS**,MM,BCA,4.012583256,0,0,0,0,0,0,0,0,0,0
7/7/2011,5111-0111,AERO TECH,ADM,ADM,0,8.799830198,0,0,0,7.107536316,0,1.692293882,0,0,0
7/7/2014,5114-0063,MOUNT JORDAN MIDDLE SCHOOL,DS,DLM,0,10.32395876,0,6.214525372,2.559341431,0.744891167,0,0,0,0,0.805200789
7/7/2014,5114-0078,CENTENNIAL ELEMENTARY SCHOOL,ALS,MM,0,48.72492632,1.113510773,18.20015469,11.48962656,14.76132154,0,0,0,0,3.160312757
7/7/2014,5114-0096,BANGERTER RIDGE BUSINESS PARK,ALS,RED,0,81.7142507,0.017335808,41.93676312,0,0,0,29.56738973,6.055237532,0,4.137524516
7/7/2014,5114-0123,GREAT DANE TRAILERS,CDA,DLM,0,37.04636513,0,0.305282682,19.13316941,9.127707481,0,5.722987175,0,0,2.757218383
7/7/2014,5314-0030,STRAND BALLROOM,DLM,RED,0,1.864702299,0,1.733671129,0,0,0,0,0,0,0.13103117
7/7/2014,5814-0136,EXOTIC METALS,RED,ALS,0,172.7200556,0,4.6718539,141.8434162,8.233705401,0,0,0,0,17.97108006
7/7/2014,5814-0142,ROGER JOBS MOTORS,CDA,DLM,0,5.180695636,0.195287898,4.30768609,0,0,0,0,0,0.023618666,0.654102981
7/7/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,SM,MM,0,7.13723883,0,7.13723883,0,0,0,0,0,0,0
7/7/2015,4315-0116,SANTA ANA & CATAWBA AVE.,RED,MM,0,21.8662923,0,0,21.8662923,0,0,0,0,0,0
7/7/2015,5114-0120,RICHFIELD HIGH SCHOOL ,ALS,DLM,0,5.927406646,0.398439553,5.11060632,0,0,0,0,0,0,0.418360773
7/7/2015,5815-0164,DEER PARK TIRE,ALS,DLM,0,5.611438811,0,0,5.078612804,0,0,0,0,0,0.532826006
7/7/2015,6815-0053,SHERWIN WILLIAMS MERIDIAN ,HZ,DLM,0,3.850832151,0,0,3.463784218,0,0,0,0,0,0.387047933
7/7/2015,7614-0057,KA MAKANA ALI'I,ALS,ALS,0,0.015141866,0,0,0,0,0,0,0,0.015141866,0
7/7/2015,7614-0057,KA MAKANA ALI'I,ALS,SM,0,13.7170713,0.066568643,7.86931378,0.444839239,0,0,4.152148515,0,0,1.184201121
7/7/2015,7614-0057,KA MAKANA ALI'I,RD,SM,0,41.57765768,0.210079006,19.22784962,0,9.942303121,0,12.17752275,0,0,0.019903189
7/7/2015,KN15-0001,CITY MARKET #620-00444,MJJ,DLM,0,8.814471245,0,0,0,0,0,8.814471245,0,0,0
7/7/2015,KN15-0001,CITY MARKET #620-00444,RD,DLM,0,0,0,0,0,0,0,0,0,0,0
7/7/2016,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,CJT,HZ,0,5.225987799,0,5.225987799,0,0,0,0,0,0,0
7/7/2016,4616-0049,STANISLAUS COUNTY PUBLIC WORKS ADMIN BLD,JJH,HZ,0,9.646649562,0,0,7.950807929,0,0,0,0,0,1.695841633
7/7/2016,5816-0123,SEATTLE GENETICS,ALS,SM,0,32.37986377,0,0,28.54716325,0,0,0,0,0,3.832700521
7/7/2016,6315-0355,STEVE MARSHAL FORD 16-000864-01,BAC,BAC,5.572285175,0,0,0,0,0,0,0,0,0,0
7/7/2016,NN16-0009R,HOBBY LOBBY **CALCS**,RED,RED,0,0.034540001,0,0,0,0,0,0,0,0,0.034540001
7/8/2011,5111-0111,AERO TECH,ADM,ADM,0,1.330815792,0,0,0,0,0,0,0,0,1.330815792
7/8/2013,4613-0072,CVS #10022,MM,ALS,0,12.4832933,0,10.24900236,0,0,0,0,0,0,2.234290939
7/8/2013,5113-0026,SNUGZ UPDATED ,RED,ALS,0,49.37443328,0,0,0,0,0,49.37443328,0,0,0
7/8/2013,5613-0007,OREGON STATE HOSPITAL,DLM,SM,0,68.85985625,0,18.13197219,49.59740567,1.130478382,0,0,0,0,0
7/8/2014,5114-0063,MOUNT JORDAN MIDDLE SCHOOL,DS,DLM,0,20.33234251,0,0,16.52338725,2.306971312,0,0,0,0,1.501983941
7/8/2014,5814-0112,ALLENMORE MARKETPLACE- SHELL,DLM,MM,0,0.415861517,0,0.415861517,0,0,0,0,0,0,0
7/8/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,SM,MM,0,6.397329241,0,6.397329241,0,0,0,0,0,0,0
7/8/2014,9114-0015,SPRING MOUNTAIN TREATMENT,MM,RED,0,6.981836226,4.985185064,0,0,0,0,0,0,0,1.996651161
7/8/2015,4315-0097,OKONITE PH 2 ,DLM,SM,0,51.93304054,0,0,2.116232872,47.86929226,0,0,0,0,1.947515405
7/8/2015,4315-0116,SANTA ANA & CATAWBA AVE.,RED,MM,0,30.27310959,0,10.2628043,2.753228068,0,0,0,0,0,17.25707722
7/8/2015,5815-0093,CLODFELTER RD MIDDLE SCHOOL,DLM,MM,0,0.333143264,0,0,0,0,0,0,0,0,0.333143264
7/8/2015,7614-0057,KA MAKANA ALI'I,ALS,SM,0,0.0055765,0,0,0,0,0,0,0,0,0.0055765
7/8/2015,7614-0057,KA MAKANA ALI'I,RD,SM,0,11.05824373,0,6.174069881,0,0,0,0,0,0.008183933,4.875989914
7/8/2016,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,CJT,HZ,0,21.87471157,0,17.75356297,0,0,0,2.91923666,0,0,1.201911934
7/8/2016,4816-0030,FED EX GROUND #895* WN** ,CJT,CJT,0,12.24402523,0,0,0,0,0,12.24402523,0,0,0
7/8/2016,5116-0028,WHOLE FOODS ,RD,RED,0,39.91612463,0,0,10.93127634,7.908642083,0,10.86791325,10.20829296,0,0
7/8/2016,5815-0081,OLYMPIC TOWNE CNTR BLDG.E ,CJT,ALS,0,36.12547399,0,17.91517475,3.488782644,7.513944149,0,0,0,0,7.207572445
7/8/2016,5816-0037,NORTHCENTRAL H.S. CAFETERIA COMMONS,MJJ,DLM,0,3.74883247,1.041465431,0.522346361,1.12761426,0,0,0,0,0,1.057406418
7/8/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,JJH,SM,0,30.34072465,0,0,22.87360317,0,0,5.801250815,0,0,1.665870667
7/9/2012,5312-0014,BELGRADE ELEMENTARY,RED,DLM,0,10.86767673,0,0,0,10.86767673,0,0,0,0,0
7/9/2012,5312-0014,BELGRADE ELEMENTARY,RED,KWV,0,0.396743566,0,0,0,0,0,0,0,0,0.396743566
7/9/2012,5312-0014,BELGRADE ELEMENTARY,RED,TRE,0,21.92024076,0,10.38329148,6.792568684,0,0,0,0,0,4.744380593
7/9/2013,5113-0026,SNUGZ UPDATED ,RED,DLM,0,43.98096514,0,43.98096514,0,0,0,0,0,0,0
7/9/2013,5813-0024,SEA TECH SKILLS CTR,DLM,MM,0,27.59291789,0.792602308,23.34324667,0,0,0,0,0,0,3.45706892
7/9/2013,6312-0313,BATTALION COMPLEX PN64014,ALS,MM,0,7.934293926,0,7.668744564,0,0,0,0,0,0,0.265549362
7/9/2013,6813-0036,WESTERN POWER SPORTS,ALS,SM,0,34.75310588,0,6.79740876,12.88946319,0.836449564,0,9.788808823,1.939182162,0,2.501793385
7/9/2013,6813-0067,MTC SERVICE BLDG,ALS,MM,0,0.624005899,0.424859822,0,0,0,0,0,0,0,0.199146077
7/9/2014,4314-0132,PALMDALE WAREHOUSE,ALS,MM,0,3.566683315,0,3.410140477,0,0,0,0,0,0,0.156542838
7/9/2014,4314-0202,DECKERS OUTDOOR,ALS,RED,0,5.160644144,3.021289617,2.139354527,0,0,0,0,0,0,0
7/9/2014,5114-0079,DUCHESNE ELEMENTARY SCHOOL,CDA,DLM,0,11.92700393,0.350567177,1.668784171,0.27934429,9.628308296,0,0,0,0,0
7/9/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,MM,DLM,0,0.745096264,0,0.745096264,0,0,0,0,0,0,0
7/9/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,SM,MM,0,0.47500108,0,0.47500108,0,0,0,0,0,0,0
7/9/2014,8214-0048,7428 CASINO DENE HOTEL RESORT CONF CTR,ALS,ALS,0,0.895115525,0,0,0,0,0,0,0,0,0.895115525
7/9/2014,8214-0048,7428 CASINO DENE HOTEL RESORT CONF CTR,ALS,DLM,0,2.881138034,0,2.881138034,0,0,0,0,0,0,0
7/9/2014,8214-0048,7428 CASINO DENE HOTEL RESORT CONF CTR,DLM,ALS,0,3.564266324,0,0.413998336,3.150267988,0,0,0,0,0,0
7/9/2015,5115-0156,"MAVERIK #517 							",MJJ,RED,0,6.566661857,0,0,5.93927604,0,0,0,0,0,0.627385817
7/9/2015,6314-0016,SEMPA ENERGY   4-12-B-92192-0405I-0406L,RD,MM,0,5.295574538,0,4.957626514,0,0,0,0,0,0,0.337948024
7/9/2015,6314-0017,SEMPA ENERGY    4-12-B-92193-0405I-0406L,RD,MM,0,1.558506441,0.173899949,1.304714322,0,0,0,0,0,0,0.079892171
7/9/2015,6614-0069,FREMONT MOTORS ,HZ,RED,0,2.308183596,0.744840145,1.107288957,0,0,0,0,0,0,0.456054494
7/10/2012,4312-0010,DRILCO,KWV,KWV,0,0.009527813,0,0,0,0,0,0,0,0,0.009527813
7/10/2012,5112-0066,TOOELE APPLIED TECH,KWV,RED,0,29.85256376,0.359664232,4.78637033,13.28103834,11.42549086,0,0,0,0,0
7/10/2012,5112-0066,TOOELE APPLIED TECH,RED,DLM,0,21.77799277,0.157227399,4.248001292,15.06044447,1.11316824,0,0,0,0,1.199151367
7/10/2012,5112-0066,TOOELE APPLIED TECH,RED,KWV,0,1.541384332,0.733552568,0.807831764,0,0,0,0,0,0,0
7/10/2012,7712-0009,NC MACHINERY FAIRBANKS,DLM,DLM,0,12.65404356,0,0,0,0,0,12.65404356,0,0,0
7/10/2013,4613-0070,CVS FULTON,SM,MM,0,5.88649416,0,0,0,0,0,5.88649416,0,0,0
7/10/2013,5113-0026,SNUGZ UPDATED ,RED,DLM,0,23.91082758,0,23.91082758,0,0,0,0,0,0,0
7/10/2013,5812-0152,GREEN RIVER FILTRATION FACILITY,SM,DLM,0,14.31835692,1.388219595,3.100392669,0,0,0,0,8.165184259,0.595362365,1.069198027
7/10/2013,6813-0033,RIDLEY'S/ACE HARDWARE,MM,SM,0,24.50076081,0,0,0,0,0,24.50076081,0,0,0
7/10/2014,4314-0099,AMERICAN TIRE DISTRIBUTORS FACILITY 2,ALS,DLM,0,3.250596046,0,0,0,0,0,3.250596046,0,0,0
7/10/2014,4314-0202,DECKERS OUTDOOR,ALS,RED,0,1.035394803,0,0,0,0,0,0,0,0.401058808,0.634335995
7/10/2014,4614-0055,WALGREENS #16058 ,DLM,DS,0,0.206807792,0,0,0,0,0,0,0,0,0.206807792
7/10/2014,5114-0079,DUCHESNE ELEMENTARY SCHOOL,CDA,DLM,0,9.741320878,0,0,0,8.452521503,0,0,0,0,1.288799375
7/10/2014,5814-0007,ICD HIGH PERFORMANCE COATINGS ,DS,ALS,0,32.77635926,0,17.67964891,3.190993071,0,0,9.944664359,0,0,1.961052924
7/10/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,MM,DLM,0,0.769073475,0,0.769073475,0,0,0,0,0,0,0
7/10/2014,8213-0092,DOC VANCOUVER PHASE 1 & 2,SM,MM,0,8.027114404,0.021119343,4.332502041,0,0,0,0,0,0,3.67349302
7/10/2015,5815-0041R,SMOKEY POINT MARKET PLACE,BCA,BCA,0,2.278714657,0,0,0,0,0,2.278714657,0,0,0
7/10/2015,6815-0037,"MOUNTAIN RIDES S.VALLEY TRANSIT								",RD,DLM,0,7.49354123,0,0,6.645371675,0,0,0,0,0,0.848169554
7/11/2012,5112-0066,TOOELE APPLIED TECH,RED,DLM,0,4.116553679,0,0,0,0,0,0,0,0,4.116553679
7/11/2012,7712-0009,NC MACHINERY FAIRBANKS,TRE,DLM,0,63.56162202,0,6.349933594,50.59679449,0.457461864,0,6.157432079,0,0,0
7/11/2013,4613-0052,SUTTER HOME WINERY - WESTSIDE FACILITY,ALS,DLM,0,89.82289517,0,0,74.35021555,15.47267962,0,0,0,0,0
7/11/2013,4613-0070,CVS FULTON,SM,MM,0,13.25475488,0,11.03806005,0,0,0,0,0,0,2.216694832
7/11/2013,5113-0026,SNUGZ UPDATED ,RED,DLM,0,39.83567884,0,17.86077669,0,0,0,13.82402122,0,0,8.150880931
7/11/2013,5613-0007,OREGON STATE HOSPITAL,DLM,SM,0,8.970826767,0,0,0,0,0,0,0,0,8.970826767
7/11/2013,6813-0033,RIDLEY'S/ACE HARDWARE,MM,SM,0,25.33811473,0.09286806,21.80180671,0,0,0,0,0,0.010160105,3.433279857
7/11/2014,4314-0071,UPS,CDA,DLM,0,8.611161809,1.180410102,7.386684373,0,0,0,0,0,0.044067334,0
7/11/2014,4614-0064,CVS PHARMACY #9251,ALS,MM,0,21.12556227,2.040529072,9.28239008,0,0,0,7.677833557,0,0,2.124809559
7/11/2014,5114-0066,PRICE REALTY,DLM,DLM,0,0.34075284,0,0,0.34075284,0,0,0,0,0,0
7/11/2014,5114-0079,DUCHESNE ELEMENTARY SCHOOL,CDA,DLM,0,21.72532141,0.911571637,18.18121599,0,0,0,0,0,0.007987204,2.624546573
7/11/2014,6814-0034,LES SCHWAB - POCATELLO,RED,ALS,0,11.0063761,0,0,10.31508088,0,0,0.571200013,0,0,0.120095208
7/11/2014,6814-0034,LES SCHWAB - POCATELLO,RED,RED,0,0.977413744,0,0,0,0,0,0,0,0,0.977413744
7/11/2016,0116-0240,OLHP,MM,BCA,4.717213742,0,0,0,0,0,0,0,0,0,0
7/11/2016,3116-0113,LOVING SCHOOLS,MM,BCA,0,0,0,0,0,0,0,0,0,0,0
7/11/2016,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,CJT,HZ,0,28.47327103,0,15.02939031,0,0,0,12.34481657,0,0,1.099064164
7/11/2016,4816-0030,FED EX GROUND #895* WN** ,CJT,MM,0,56.618552,0,0,0,0,0,49.94496647,6.673585534,0,0
7/11/2016,5116-0028,WHOLE FOODS ,RD,RED,0,17.25887597,0,0,12.8057209,4.453155071,0,0,0,0,0
7/11/2016,5815-0081,OLYMPIC TOWNE CNTR BLDG.E ,CJT,ALS,0,18.14819932,0,0,0,0,0,0,18.14819932,0,0
7/11/2016,5816-0081,WHITE RIVER  BLDG 2   *WN*,RD,DLM,0,114.9868327,0,0,0,0,0,114.9868327,0,0,0
7/11/2016,6116-0011A,CASTLE ROCK MOB 2,RD,MM,1.45231843,0,0,0,0,0,0,0,0,0,0
7/11/2016,6315-0018,SUNRISE VEHICLE SHOP ,MM,BCA,10.20070183,0,0,0,0,0,0,0,0,0,0
7/11/2016,6316-0129,BRINSON LOT #87      V7966,MM,BCA,3.202973366,0,0,0,0,0,0,0,0,0,0
7/11/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,JJH,SM,0,8.658883795,0,0,7.726171866,0.25440672,0,0,0,0,0.678305209
7/11/2016,9116-0107,CLARK COUNTY RECLAMATION,ALS,SM,0,0.736739546,0.524675548,0,0,0,0,0,0,0,0.212063998
7/11/2016,KN16-0001A1,FRED MYERS #701-00649,DLM,MM,0,0.525118172,0,0.525118172,0,0,0,0,0,0,0
7/11/2016,NN16-0017,DPM CHANDLER **Extended Female Leg**,MM,BCA,67.47521973,0,0,0,0,0,0,0,0,0,0
7/12/2012,5111-0280A1,WSU DAVIS CAMPUS CLASSROOM,DLM,RED,0,0.408287436,0,0.408287436,0,0,0,0,0,0,0
7/12/2012,6812-0067,MATTRESS FIRM,RED,DLM,0,3.480587989,0,3.040285349,0,0,0,0,0,0,0.44030264
7/12/2013,4613-0052,SUTTER HOME WINERY - WESTSIDE FACILITY,ALS,DLM,0,15.37502551,0,0,12.58896184,2.786063671,0,0,0,0,0
7/12/2013,5812-0179,DAVIS HS REBID,SM,DLM,0,0.442867279,0,0,0.442867279,0,0,0,0,0,0
7/12/2013,5812-0179,DAVIS HS REBID,SM,SM,0,0.779296305,0,0.160654068,0.49842611,0,0,0,0,0,0.120216127
7/12/2013,5813-0057,GRAND COULEE DAM SCHOOL DISTRICT ,ALS,SM,0,46.6148736,4.283847608,19.98241243,5.278525114,10.59035772,0,0,0,0,6.479730725
7/12/2013,6813-0033,RIDLEY'S/ACE HARDWARE,MM,SM,0,18.35241981,0,15.62520504,0,0,0,0,0,0,2.727214769
7/12/2015,6815-0023,VICTORY MIDDLE SCHOOL,ALS,MM,0,14.28664318,0.767601425,9.913990229,0,1.672833443,0,0,0,0,1.932218082
7/12/2016,4615-0131,PASADENA INDUSTRIAL PARK BLDGS ,CJT,HZ,0,74.04168549,0,44.03380996,0,0,0,28.02923775,0,0,1.978637785
7/12/2016,4616-0173,528 BERKLEY ,MM,BCA,1.036975265,0,0,0,0,0,0,0,0,0,0
7/12/2016,4816-0030,FED EX GROUND #895* WN** ,CJT,ALS,0,37.35312182,0,0,0,0,0,14.45519131,22.8979305,0,0
7/12/2016,4816-0030,FED EX GROUND #895* WN** ,CJT,MM,0,26.0971092,0,0,0,0,0,0,26.0971092,0,0
7/12/2016,5116-0028,WHOLE FOODS ,RD,RED,0,20.78211787,0,0,6.309767209,14.47235066,0,0,0,0,0
7/12/2016,5816-0037,NORTHCENTRAL H.S. CAFETERIA COMMONS,MJJ,DLM,0,45.51544506,0,0,0,1.824207544,0,0,42.88497138,0,0.80626614
7/12/2016,6116-0190,NORTHFIELD COMMONS BLDGS 1 &2 ,MM,BCA,0,0,0,0,0,0,0,0,0,0,0
7/12/2016,6315-0018,SUNRISE VEHICLE SHOP ,SM,MJJ,0,25.45358714,0,0.974312961,23.56004143,0,0,0,0,0,0.919232756
7/12/2016,6616-0008,CONVERSE COUNTY JUSTICE CENTER,MM,BCA,54.97741273,0,0,0,0,0,0,0,0,0,0
7/12/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,JJH,SM,0,10.18022096,0,0,0,0,0,10.18022096,0,0,0
7/13/2011,5610-0007,APCSS,ADM,ADM,0,9.563556083,0,0,9.515889168,0,0,0,0,0,0.047666915
7/13/2012,4312-0011A1,CATERPILLAR GUARD HOUSE,DLM,RED,0,0.240085609,0.195744187,0,0,0,0,0,0,0,0.044341423
7/13/2012,5811-0180A1,CARLISLE ROOFING,DLM,RED,0,0.471112311,0,0.471112311,0,0,0,0,0,0,0
7/13/2012,5812-0018A2,LOWES,DLM,DLM,0,0.021587562,0,0,0,0,0,0,0,0,0.021587562
7/13/2012,7712-0009,NC MACHINERY FAIRBANKS,DLM,DLM,0,6.188643645,0,0,0,0,0,0,0,0,6.188643645
7/13/2015,5615-0030,JEFFERSON COUNTY COURT HOUSE ,MJJ,DLM,0,5.851291273,0.353478309,0,4.538351178,0,0,0,0,0.108946405,0.850515381
7/13/2015,5615-0041,LOWES,DS,MM,0,16.34288883,0.232517123,16.11037171,0,0,0,0,0,0,0
7/13/2015,5615-0041,LOWES,SM,DS,0,7.576867908,0.659331709,6.917536199,0,0,0,0,0,0,0
7/13/2015,5615-0041,LOWES,SM,MM,0,15.92928606,0,0,0,0,0,15.92928606,0,0,0
7/13/2015,6815-0023,VICTORY MIDDLE SCHOOL,ALS,DLM,0,11.36719347,1.760295995,4.329843998,0,0,0,4.95314312,0,0,0.323910356
7/13/2015,6815-0023,VICTORY MIDDLE SCHOOL,ALS,MM,0,1.811660409,0,1.811660409,0,0,0,0,0,0,0
